Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,txn_velocity,engagement_decay,credit_utilisation,product_density,avg_transaction_value,contact_intensity,split
52,0,3,5,1,4,0,47,6,3,2,2516.0,1486,1030.0,0.503,3987,77,0.54,0.591,0,1.6382978723404256,0.06382978723404255,0.5906200317965024,0.1276595744680851,51.77922077922078,0.0425531914893617,train
33,1,2,1,1,2,0,28,3,3,3,4049.0,0,4049.0,0.898,1742,35,1.5,0.0,0,1.25,0.10714285714285714,0.0,0.10714285714285714,49.77142857142857,0.10714285714285714,train
30,1,1,2,1,3,0,19,5,3,2,9959.0,2377,7582.0,1.1,1560,39,0.696,0.239,0,2.0526315789473686,0.15789473684210525,0.23867858218696655,0.2631578947368421,40.0,0.10526315789473684,train
40,0,4,0,2,4,0,20,4,3,2,2801.0,1731,1070.0,0.644,4568,83,0.93,0.618,0,4.15,0.15,0.6179935737236701,0.2,55.036144578313255,0.1,train
65,1,0,2,2,1,0,49,3,2,3,13921.0,1201,12720.0,0.556,4351,75,0.923,0.086,0,1.530612244897959,0.04081632653061224,0.08627253789239278,0.061224489795918366,58.013333333333335,0.061224489795918366,train
52,0,4,3,2,5,0,47,6,2,3,7469.0,2338,5131.0,0.441,1212,33,0.32,0.313,0,0.7021276595744681,0.0425531914893617,0.31302717900656046,0.1276595744680851,36.72727272727273,0.06382978723404255,train
59,0,1,0,1,1,0,49,2,2,1,3481.0,603,2878.0,0.692,4556,81,0.473,0.173,0,1.653061224489796,0.04081632653061224,0.17322608445848894,0.04081632653061224,56.24691358024691,0.02040816326530612,train
38,0,2,2,2,5,0,30,4,1,4,19595.0,610,18985.0,0.582,4079,65,0.585,0.031,0,2.1666666666666665,0.03333333333333333,0.031130390405715743,0.13333333333333333,62.753846153846155,0.13333333333333333,train
46,1,4,0,2,0,0,36,1,2,2,34516.0,585,33931.0,0.802,14319,96,0.655,0.017,0,2.6666666666666665,0.05555555555555555,0.016948661490323327,0.027777777777777776,149.15625,0.05555555555555555,train
56,1,1,5,2,3,0,45,3,1,2,17628.0,1414,16214.0,0.603,3991,76,0.617,0.08,0,1.6888888888888889,0.022222222222222223,0.08021329702745632,0.06666666666666667,52.51315789473684,0.044444444444444446,train
46,0,3,6,1,1,0,39,6,3,2,1457.0,563,894.0,0.711,3967,69,0.568,0.386,0,1.7692307692307692,0.07692307692307693,0.3864104323953329,0.15384615384615385,57.492753623188406,0.05128205128205128,train
49,0,2,5,1,4,0,34,6,2,4,5242.0,1465,3777.0,1.025,4098,68,0.789,0.279,0,2.0,0.058823529411764705,0.2794734834032812,0.17647058823529413,60.26470588235294,0.11764705882352941,train
46,1,3,5,1,1,0,36,4,2,4,4707.0,1121,3586.0,0.604,3188,71,0.651,0.238,0,1.9722222222222223,0.05555555555555555,0.2381559379647334,0.1111111111111111,44.901408450704224,0.1111111111111111,train
49,0,4,2,1,1,0,41,5,1,2,6250.0,644,5606.0,1.06,2433,41,1.158,0.103,0,1.0,0.024390243902439025,0.10304,0.12195121951219512,59.34146341463415,0.04878048780487805,train
57,0,0,6,1,4,0,42,5,1,4,2376.0,1515,861.0,0.72,3795,71,0.614,0.638,0,1.6904761904761905,0.023809523809523808,0.6376262626262627,0.11904761904761904,53.45070422535211,0.09523809523809523,train
56,0,1,5,1,4,0,47,6,1,2,3022.0,1627,1395.0,0.835,4390,82,0.783,0.538,0,1.7446808510638299,0.02127659574468085,0.5383851753805426,0.1276595744680851,53.53658536585366,0.0425531914893617,train
35,1,4,3,2,3,0,26,2,1,1,24250.0,0,24250.0,0.753,12593,99,0.768,0.0,0,3.8076923076923075,0.038461538461538464,0.0,0.07692307692307693,127.20202020202021,0.038461538461538464,train
46,1,3,0,1,3,0,32,4,2,5,20860.0,1496,19364.0,0.816,3435,56,0.697,0.072,0,1.75,0.0625,0.07171620325982742,0.125,61.339285714285715,0.15625,train
51,1,0,6,1,2,0,43,4,1,2,3797.0,1202,2595.0,0.695,4191,65,0.757,0.317,0,1.5116279069767442,0.023255813953488372,0.31656570977087173,0.09302325581395349,64.47692307692307,0.046511627906976744,train
43,0,3,2,1,5,0,32,2,3,3,8314.0,1349,6965.0,0.531,5028,80,0.702,0.162,0,2.5,0.09375,0.16225643492903535,0.0625,62.85,0.09375,train
44,0,4,3,2,1,0,38,6,3,3,7881.0,2517,5364.0,0.738,3068,77,0.711,0.319,0,2.026315789473684,0.07894736842105263,0.3193757137419109,0.15789473684210525,39.84415584415584,0.07894736842105263,train
46,1,4,2,1,2,0,33,6,2,2,21548.0,1180,20368.0,0.52,1582,38,0.652,0.055,0,1.1515151515151516,0.06060606060606061,0.054761462780768516,0.18181818181818182,41.63157894736842,0.06060606060606061,train
61,1,0,5,1,3,0,48,2,1,0,5362.0,1274,4088.0,1.015,1876,41,0.783,0.238,0,0.8541666666666666,0.020833333333333332,0.23759791122715404,0.041666666666666664,45.75609756097561,0.0,train
44,0,3,5,2,4,0,36,5,3,3,4307.0,0,4307.0,0.745,1628,37,0.542,0.0,0,1.0277777777777777,0.08333333333333333,0.0,0.1388888888888889,44.0,0.08333333333333333,train
53,1,2,6,1,2,0,36,6,3,3,5619.0,1310,4309.0,1.276,1816,30,1.143,0.233,0,0.8333333333333334,0.08333333333333333,0.23313756896244883,0.16666666666666666,60.53333333333333,0.08333333333333333,train
54,0,1,6,1,4,0,39,3,2,4,2720.0,1694,1026.0,0.843,5103,81,0.761,0.623,0,2.076923076923077,0.05128205128205128,0.6227941176470588,0.07692307692307693,63.0,0.10256410256410256,train
42,0,1,2,2,4,0,34,5,1,3,3534.0,1175,2359.0,0.737,13588,94,0.808,0.332,0,2.764705882352941,0.029411764705882353,0.33248443689869833,0.14705882352941177,144.5531914893617,0.08823529411764706,train
33,0,3,6,2,1,3,36,2,3,3,19594.0,971,18623.0,0.761,12429,111,0.542,0.05,0,3.0833333333333335,0.08333333333333333,0.0495559865264877,0.05555555555555555,111.97297297297297,0.08333333333333333,train
45,1,3,2,2,3,0,36,6,1,3,12810.0,0,12810.0,1.363,3174,74,1.114,0.0,0,2.0555555555555554,0.027777777777777776,0.0,0.16666666666666666,42.891891891891895,0.08333333333333333,train
36,0,4,6,1,5,0,31,5,2,0,15700.0,1276,14424.0,1.389,2229,48,0.778,0.081,0,1.5483870967741935,0.06451612903225806,0.08127388535031847,0.16129032258064516,46.4375,0.0,train
43,0,3,0,2,4,0,28,3,1,3,1438.3,0,1438.3,0.83,4482,54,0.636,0.0,0,1.9285714285714286,0.03571428571428571,0.0,0.10714285714285714,83.0,0.10714285714285714,train
53,0,3,5,2,4,0,35,6,3,1,9786.0,0,9786.0,0.701,820,25,0.562,0.0,1,0.7142857142857143,0.08571428571428572,0.0,0.17142857142857143,32.8,0.02857142857142857,train
46,1,2,6,0,2,0,37,6,1,1,2695.0,1657,1038.0,0.813,4068,53,0.963,0.615,0,1.4324324324324325,0.02702702702702703,0.6148423005565863,0.16216216216216217,76.75471698113208,0.02702702702702703,train
53,0,2,3,2,4,0,46,6,1,2,3199.0,0,3199.0,1.047,4805,59,0.639,0.0,1,1.2826086956521738,0.021739130434782608,0.0,0.13043478260869565,81.44067796610169,0.043478260869565216,train
56,1,2,1,1,2,0,45,6,2,0,2283.0,1430,853.0,2.316,1741,27,0.588,0.626,0,0.6,0.044444444444444446,0.6263688129653964,0.13333333333333333,64.48148148148148,0.0,train
48,1,2,1,2,4,0,43,3,3,2,5945.0,1685,4260.0,0.9,3598,67,0.718,0.283,0,1.558139534883721,0.06976744186046512,0.2834314550042052,0.06976744186046512,53.701492537313435,0.046511627906976744,train
43,0,4,3,0,1,0,34,5,1,1,6034.0,1579,4455.0,0.753,4712,67,0.914,0.262,0,1.9705882352941178,0.029411764705882353,0.2616837918462048,0.14705882352941177,70.32835820895522,0.029411764705882353,train
37,0,2,5,2,4,0,26,4,2,2,2586.0,835,1751.0,0.721,4883,73,0.825,0.323,0,2.8076923076923075,0.07692307692307693,0.322892498066512,0.15384615384615385,66.89041095890411,0.07692307692307693,train
48,1,4,3,1,3,0,36,6,2,4,19762.0,507,19255.0,0.85,2793,67,0.595,0.026,0,1.8611111111111112,0.05555555555555555,0.0256552980467564,0.16666666666666666,41.6865671641791,0.1111111111111111,train
47,1,4,2,1,2,0,34,6,3,0,9261.0,1605,7656.0,0.571,2468,44,0.419,0.173,0,1.2941176470588236,0.08823529411764706,0.1733074182053774,0.17647058823529413,56.09090909090909,0.0,train
59,0,2,5,0,4,0,36,3,3,3,1863.0,1853,10.0,0.829,2462,40,0.29,0.995,1,1.1111111111111112,0.08333333333333333,0.9946323134728932,0.08333333333333333,61.55,0.08333333333333333,train
51,1,1,5,1,2,0,38,3,3,1,13731.0,1375,12356.0,0.878,14826,99,0.707,0.1,0,2.6052631578947367,0.07894736842105263,0.10013837302454301,0.07894736842105263,149.75757575757575,0.02631578947368421,train
38,1,1,2,1,2,0,31,6,3,3,7475.0,1473,6002.0,0.775,1592,30,0.429,0.197,0,0.967741935483871,0.0967741935483871,0.19705685618729096,0.1935483870967742,53.06666666666667,0.0967741935483871,train
36,0,2,4,2,4,0,26,1,2,3,1821.0,1486,335.0,0.827,2824,43,0.387,0.816,1,1.6538461538461537,0.07692307692307693,0.8160351455244371,0.038461538461538464,65.67441860465117,0.11538461538461539,train
39,1,3,2,1,2,0,33,4,3,2,3477.0,1875,1602.0,0.907,1897,50,1.083,0.539,0,1.5151515151515151,0.09090909090909091,0.5392579810181191,0.12121212121212122,37.94,0.06060606060606061,train
42,0,1,0,0,4,0,22,5,3,2,2403.0,1105,1298.0,0.735,4186,77,0.711,0.46,0,3.5,0.13636363636363635,0.45984186433624635,0.22727272727272727,54.36363636363637,0.09090909090909091,train
38,1,3,2,2,0,0,29,4,3,0,9703.0,941,8762.0,0.721,4190,81,1.025,0.097,0,2.793103448275862,0.10344827586206896,0.09698031536638153,0.13793103448275862,51.72839506172839,0.0,train
37,0,3,3,2,4,0,29,3,3,3,1653.0,0,1653.0,0.517,2284,35,0.296,0.0,1,1.206896551724138,0.10344827586206896,0.0,0.10344827586206896,65.25714285714285,0.10344827586206896,train
38,0,2,2,1,4,0,36,6,3,4,2717.0,1591,1126.0,1.596,2064,33,1.062,0.586,0,0.9166666666666666,0.08333333333333333,0.5855723224144277,0.16666666666666666,62.54545454545455,0.1111111111111111,train
55,0,1,6,2,4,0,36,5,2,3,1836.0,572,1264.0,0.758,2400,34,0.789,0.312,1,0.9444444444444444,0.05555555555555555,0.3115468409586057,0.1388888888888889,70.58823529411765,0.08333333333333333,train
45,1,2,5,1,3,0,37,3,1,1,32275.0,1845,30430.0,0.841,14917,88,0.796,0.057,0,2.3783783783783785,0.02702702702702703,0.05716498838109992,0.08108108108108109,169.51136363636363,0.02702702702702703,train
41,0,4,3,2,4,0,36,6,2,3,4203.0,2517,1686.0,0.771,1489,43,0.536,0.599,1,1.1944444444444444,0.05555555555555555,0.5988579586009993,0.16666666666666666,34.627906976744185,0.08333333333333333,train
39,0,2,2,0,4,0,36,5,2,3,2092.0,0,2092.0,0.422,2015,33,0.269,0.0,1,0.9166666666666666,0.05555555555555555,0.0,0.1388888888888889,61.06060606060606,0.08333333333333333,train
52,1,1,4,3,3,0,40,2,1,2,5520.0,2448,3072.0,0.862,14330,116,0.681,0.443,0,2.9,0.025,0.4434782608695652,0.05,123.53448275862068,0.05,train
53,0,2,0,2,4,0,45,6,3,3,6210.0,1083,5127.0,0.621,3095,62,0.59,0.174,0,1.3777777777777778,0.06666666666666667,0.17439613526570047,0.13333333333333333,49.91935483870968,0.06666666666666667,train
50,1,1,5,1,0,0,44,5,2,4,3104.0,1791,1313.0,1.048,4006,76,0.81,0.577,0,1.7272727272727273,0.045454545454545456,0.5769974226804123,0.11363636363636363,52.71052631578947,0.09090909090909091,train
44,1,1,6,1,5,0,34,6,2,0,2885.0,1895,990.0,0.387,1366,31,0.632,0.657,0,0.9117647058823529,0.058823529411764705,0.6568457538994801,0.17647058823529413,44.064516129032256,0.0,train
48,1,5,0,1,4,0,39,2,3,1,6797.0,2239,4558.0,0.922,16171,112,0.778,0.329,0,2.871794871794872,0.07692307692307693,0.3294100338384581,0.05128205128205128,144.38392857142858,0.02564102564102564,train
37,1,2,2,2,2,0,28,2,6,1,7349.0,994,6355.0,0.864,13970,109,0.847,0.135,0,3.892857142857143,0.21428571428571427,0.1352564974826507,0.07142857142857142,128.1651376146789,0.03571428571428571,train
44,0,1,5,3,4,0,39,4,2,1,1555.0,0,1555.0,0.583,3811,65,0.711,0.0,0,1.6666666666666667,0.05128205128205128,0.0,0.10256410256410256,58.63076923076923,0.02564102564102564,train
47,0,3,2,0,4,0,36,3,3,2,2182.0,1566,616.0,0.574,3935,77,0.711,0.718,0,2.138888888888889,0.08333333333333333,0.7176901924839597,0.08333333333333333,51.103896103896105,0.05555555555555555,train
33,1,2,6,2,0,0,15,4,2,2,25033.0,2300,22733.0,0.716,2529,71,0.578,0.092,0,4.733333333333333,0.13333333333333333,0.09187872008948188,0.26666666666666666,35.61971830985915,0.13333333333333333,train
42,1,3,6,1,3,0,32,2,1,3,7537.0,1239,6298.0,0.854,7613,90,0.579,0.164,0,2.8125,0.03125,0.16438901419662996,0.0625,84.58888888888889,0.09375,train
41,1,4,0,0,2,0,35,5,3,2,2001.0,0,2001.0,0.791,4455,82,0.64,0.0,0,2.342857142857143,0.08571428571428572,0.0,0.14285714285714285,54.329268292682926,0.05714285714285714,train
35,0,2,2,1,1,0,25,3,1,2,1438.3,0,1438.3,0.744,4434,73,0.78,0.0,0,2.92,0.04,0.0,0.12,60.73972602739726,0.08,train
46,1,3,3,1,0,0,35,2,2,3,4916.0,1122,3794.0,0.659,4813,87,0.706,0.228,0,2.4857142857142858,0.05714285714285714,0.22823433685923514,0.05714285714285714,55.32183908045977,0.08571428571428572,train
44,1,2,0,1,2,0,36,5,3,4,12229.0,997,11232.0,0.811,4284,75,0.596,0.082,0,2.0833333333333335,0.08333333333333333,0.0815275165589991,0.1388888888888889,57.12,0.1111111111111111,train
45,1,4,3,2,0,0,37,4,3,3,2701.0,1986,715.0,0.538,4767,76,0.854,0.735,0,2.054054054054054,0.08108108108108109,0.7352832284339134,0.10810810810810811,62.723684210526315,0.08108108108108109,train
41,0,1,0,1,4,0,32,6,3,3,2225.0,0,2225.0,1.06,4917,84,0.75,0.0,0,2.625,0.09375,0.0,0.1875,58.535714285714285,0.09375,train
61,1,1,2,1,2,0,55,6,2,3,3264.0,1348,1916.0,0.756,1665,32,0.524,0.413,0,0.5818181818181818,0.03636363636363636,0.41299019607843135,0.10909090909090909,52.03125,0.05454545454545454,train
52,0,2,2,2,5,0,43,5,2,3,10351.0,1356,8995.0,0.828,4572,76,1.054,0.131,0,1.7674418604651163,0.046511627906976744,0.13100183557144238,0.11627906976744186,60.1578947368421,0.06976744186046512,train
47,0,2,3,1,5,0,32,3,2,1,11438.0,0,11438.0,0.815,4346,90,0.915,0.0,0,2.8125,0.0625,0.0,0.09375,48.28888888888889,0.03125,train
41,1,1,0,1,1,0,32,3,4,2,10682.0,1334,9348.0,0.702,7332,92,0.614,0.125,0,2.875,0.125,0.12488298071522187,0.09375,79.69565217391305,0.0625,train
48,1,2,6,3,3,0,35,5,2,4,5039.0,0,5039.0,0.757,1390,23,0.769,0.0,0,0.6571428571428571,0.05714285714285714,0.0,0.14285714285714285,60.43478260869565,0.11428571428571428,train
36,1,4,2,2,3,0,36,5,3,2,10216.0,1822,8394.0,0.778,2568,69,0.683,0.178,0,1.9166666666666667,0.08333333333333333,0.1783476898981989,0.1388888888888889,37.21739130434783,0.05555555555555555,train
52,0,1,2,1,4,0,38,3,1,3,3773.0,1291,2482.0,0.878,4697,75,0.667,0.342,0,1.9736842105263157,0.02631578947368421,0.34216803604558704,0.07894736842105263,62.626666666666665,0.07894736842105263,train
48,0,2,6,1,4,0,36,2,1,2,3329.0,0,3329.0,0.814,14893,98,0.815,0.0,0,2.7222222222222223,0.027777777777777776,0.0,0.05555555555555555,151.96938775510205,0.05555555555555555,train
49,1,2,3,0,1,0,39,2,3,4,14839.0,512,14327.0,0.176,1453,26,0.13,0.035,1,0.6666666666666666,0.07692307692307693,0.03450367275422872,0.05128205128205128,55.88461538461539,0.10256410256410256,train
54,0,0,6,1,4,0,44,6,3,1,2945.0,2206,739.0,0.983,1503,35,0.842,0.749,0,0.7954545454545454,0.06818181818181818,0.7490662139219015,0.13636363636363635,42.94285714285714,0.022727272727272728,train
41,0,3,6,3,1,0,30,1,2,3,5357.0,1272,4085.0,0.708,7730,97,0.54,0.237,0,3.2333333333333334,0.06666666666666667,0.23744633190218406,0.03333333333333333,79.69072164948453,0.1,train
37,0,2,3,2,1,0,27,4,1,2,2204.0,919,1285.0,0.712,4555,82,1.0,0.417,0,3.037037037037037,0.037037037037037035,0.41696914700544463,0.14814814814814814,55.548780487804876,0.07407407407407407,train
45,1,1,5,0,2,0,39,4,2,0,21721.0,1247,20474.0,0.657,3937,63,0.658,0.057,0,1.6153846153846154,0.05128205128205128,0.05740987983978638,0.10256410256410256,62.492063492063494,0.0,train
51,1,2,2,1,3,0,40,3,2,4,3290.0,2461,829.0,0.797,3591,80,0.739,0.748,0,2.0,0.05,0.7480243161094224,0.075,44.8875,0.1,train
44,0,2,5,0,1,0,27,4,2,3,5608.0,1243,4365.0,0.497,3829,74,0.396,0.222,0,2.740740740740741,0.07407407407407407,0.22164764621968616,0.14814814814814814,51.74324324324324,0.1111111111111111,train
45,0,3,5,2,5,0,36,3,3,3,4028.0,710,3318.0,0.731,791,22,0.833,0.176,1,0.6111111111111112,0.08333333333333333,0.176266137040715,0.08333333333333333,35.95454545454545,0.08333333333333333,train
61,0,1,2,2,4,0,52,3,3,1,1438.3,0,1438.3,0.925,3560,67,0.861,0.0,0,1.2884615384615385,0.057692307692307696,0.0,0.057692307692307696,53.134328358208954,0.019230769230769232,train
42,0,3,3,1,4,0,33,5,2,4,6848.0,0,6848.0,0.962,4006,82,0.822,0.0,0,2.484848484848485,0.06060606060606061,0.0,0.15151515151515152,48.853658536585364,0.12121212121212122,train
46,1,4,2,1,0,3,36,4,1,3,34516.0,1380,33136.0,0.66,2163,56,0.4,0.04,0,1.5555555555555556,0.027777777777777776,0.039981457874608876,0.1111111111111111,38.625,0.08333333333333333,train
55,1,2,2,2,3,3,36,5,1,1,34516.0,1316,33200.0,0.818,3542,60,0.714,0.038,0,1.6666666666666667,0.027777777777777776,0.03812724533549658,0.1388888888888889,59.03333333333333,0.027777777777777776,train
45,1,4,6,1,1,0,30,6,3,3,1892.0,1049,843.0,1.122,4558,60,1.609,0.554,0,2.0,0.1,0.5544397463002114,0.2,75.96666666666667,0.1,train
46,1,3,5,1,4,3,33,5,2,2,12685.0,0,12685.0,0.674,4454,74,0.574,0.0,0,2.242424242424242,0.06060606060606061,0.0,0.15151515151515152,60.189189189189186,0.06060606060606061,train
46,0,3,2,1,1,0,38,4,3,3,3115.0,1136,1979.0,0.499,3704,70,0.458,0.365,0,1.8421052631578947,0.07894736842105263,0.36468699839486357,0.10526315789473684,52.91428571428571,0.07894736842105263,train
55,1,2,2,1,0,0,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,0,0.68,0.04,0.14071088310736535,0.06,46.8235294117647,0.0,train
65,1,0,5,2,4,0,54,3,1,5,2644.0,1691,953.0,0.755,3495,70,0.628,0.64,0,1.2962962962962963,0.018518518518518517,0.6395612708018155,0.05555555555555555,49.92857142857143,0.09259259259259259,train
39,0,3,2,1,4,0,32,5,6,3,3221.0,0,3221.0,0.678,1765,40,0.6,0.0,0,1.25,0.1875,0.0,0.15625,44.125,0.09375,train
49,1,3,3,2,0,0,43,1,2,1,21680.0,1587,20093.0,0.605,4410,86,0.72,0.073,0,2.0,0.046511627906976744,0.0732011070110701,0.023255813953488372,51.27906976744186,0.023255813953488372,train
44,1,4,4,1,2,0,36,3,2,2,3117.0,1400,1717.0,0.913,4391,85,0.809,0.449,0,2.361111111111111,0.05555555555555555,0.4491498235482836,0.08333333333333333,51.65882352941176,0.05555555555555555,train
51,1,4,3,1,3,0,41,5,2,0,15897.0,1437,14460.0,0.584,1405,43,0.387,0.09,0,1.048780487804878,0.04878048780487805,0.09039441404038498,0.12195121951219512,32.674418604651166,0.0,train
51,1,2,3,1,2,0,38,5,3,2,22332.0,1748,20584.0,0.841,1318,28,0.647,0.078,0,0.7368421052631579,0.07894736842105263,0.07827332975102991,0.13157894736842105,47.07142857142857,0.05263157894736842,train
60,0,1,5,2,5,0,50,6,3,3,7459.0,1717,5742.0,1.001,4328,68,0.581,0.23,0,1.36,0.06,0.2301917147070653,0.12,63.64705882352941,0.06,train
51,0,1,2,1,4,0,39,5,3,2,1438.3,0,1438.3,0.885,2492,35,0.296,0.0,1,0.8974358974358975,0.07692307692307693,0.0,0.1282051282051282,71.2,0.05128205128205128,train
46,1,2,4,1,3,0,26,1,3,1,34516.0,714,33802.0,0.883,14279,97,0.764,0.021,0,3.730769230769231,0.11538461538461539,0.02068605863947155,0.038461538461538464,147.20618556701032,0.038461538461538464,train
40,0,3,5,2,4,0,33,4,3,2,3804.0,1917,1887.0,0.744,14321,102,0.759,0.504,0,3.090909090909091,0.09090909090909091,0.5039432176656151,0.12121212121212122,140.40196078431373,0.06060606060606061,train
29,0,0,4,2,5,1,36,4,1,4,34516.0,1452,33064.0,0.887,2336,49,1.13,0.042,0,1.3611111111111112,0.027777777777777776,0.04206744698111021,0.1111111111111111,47.673469387755105,0.1111111111111111,train
30,1,0,2,3,2,0,36,3,5,3,18513.0,2517,15996.0,0.524,1567,33,0.941,0.136,0,0.9166666666666666,0.1388888888888889,0.13595851563766,0.08333333333333333,47.484848484848484,0.08333333333333333,train
45,0,3,5,2,4,0,30,3,2,3,2059.0,1118,941.0,0.788,4110,71,1.152,0.543,0,2.3666666666666667,0.06666666666666667,0.5429820301117048,0.1,57.88732394366197,0.1,train
54,1,5,3,1,3,0,48,2,1,3,7464.0,0,7464.0,0.865,9071,74,1.0,0.0,1,1.5416666666666667,0.020833333333333332,0.0,0.041666666666666664,122.58108108108108,0.0625,train
41,1,3,3,1,1,0,33,4,2,1,4470.0,680,3790.0,1.608,931,18,1.571,0.152,0,0.5454545454545454,0.06060606060606061,0.15212527964205816,0.12121212121212122,51.72222222222222,0.030303030303030304,train
50,0,3,3,2,4,0,42,1,3,2,1477.0,0,1477.0,0.685,4680,80,0.778,0.0,0,1.9047619047619047,0.07142857142857142,0.0,0.023809523809523808,58.5,0.047619047619047616,train
45,0,2,2,1,4,0,34,5,3,1,5371.0,1499,3872.0,0.737,3282,66,0.65,0.279,0,1.9411764705882353,0.08823529411764706,0.27909141686836714,0.14705882352941177,49.72727272727273,0.029411764705882353,train
51,1,2,2,1,3,0,35,4,2,2,6205.0,2264,3941.0,0.773,4605,88,0.725,0.365,0,2.5142857142857142,0.05714285714285714,0.364867042707494,0.11428571428571428,52.32954545454545,0.05714285714285714,train
47,0,1,1,1,1,0,36,2,3,2,1438.3,0,1438.3,0.838,2584,42,0.448,0.0,1,1.1666666666666667,0.08333333333333333,0.0,0.05555555555555555,61.523809523809526,0.05555555555555555,train
46,0,4,0,1,1,0,33,4,1,1,2423.0,429,1994.0,0.625,4717,80,0.739,0.177,0,2.4242424242424243,0.030303030303030304,0.17705323978539,0.12121212121212122,58.9625,0.030303030303030304,train
49,1,5,6,2,3,0,30,3,2,1,20895.0,1808,19087.0,0.572,3210,65,0.667,0.087,0,2.1666666666666665,0.06666666666666667,0.08652787748265135,0.1,49.38461538461539,0.03333333333333333,train
58,1,3,6,1,0,0,52,4,5,3,12398.0,0,12398.0,0.785,4228,93,0.788,0.0,0,1.7884615384615385,0.09615384615384616,0.0,0.07692307692307693,45.46236559139785,0.057692307692307696,train
30,1,2,6,0,0,0,14,3,2,3,1548.0,0,1548.0,0.828,2611,64,0.455,0.0,0,4.571428571428571,0.14285714285714285,0.0,0.21428571428571427,40.796875,0.21428571428571427,train
48,0,1,6,1,5,0,41,3,2,2,1438.3,1197,241.3,0.917,4916,78,0.696,0.832,0,1.9024390243902438,0.04878048780487805,0.8322324966974901,0.07317073170731707,63.02564102564103,0.04878048780487805,train
43,1,3,5,1,0,0,37,1,2,3,16909.0,1171,15738.0,0.767,15740,120,0.739,0.069,0,3.2432432432432434,0.05405405405405406,0.06925306050032527,0.02702702702702703,131.16666666666666,0.08108108108108109,train
38,1,2,2,2,1,0,24,6,3,2,14632.0,1158,13474.0,0.501,1399,36,0.5,0.079,0,1.5,0.125,0.07914160743575724,0.25,38.861111111111114,0.08333333333333333,train
36,1,3,6,2,2,0,36,3,1,1,11684.0,1786,9898.0,0.806,2969,88,0.796,0.153,0,2.4444444444444446,0.027777777777777776,0.15285861006504622,0.08333333333333333,33.73863636363637,0.027777777777777776,train
